datetime,username,content,hastags
2020-09-11 03:30:15,ZakariaHalim17,Anies Adalah Pilihan Tuhan .. Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/5duJbjkmbt,
2020-09-11 02:00:44,RepelitaO,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/otb4yb1sc7 lewat @repelita,
2020-09-11 01:45:03,fajaronline,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/zecdjjznv5,
2020-09-11 01:43:07,kabarpol,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/qzps212h0f,
2020-09-11 01:43:04,kabarpolitik,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam dan Buzzernya Marah Besar https://t.co/bO1s3lrvRW,
2020-09-04 06:08:14,eradotid,"Gubernur DKI Jakarta anies Baswedan, Marah Dan Menutup Serta Mendenda Manajemen Kafe Terbalik Coffee Di Jalan Haji Nawi, Jakarta Selatan.https://t.co/h1ulzzrb11",
2020-08-27 13:40:48,iman100017,"@GeiszChalifah Amboy, gak perlu marah-marah netizen yang mbully Pertamina om @Dennysiregar7, colok aja Anies Baswedan dan aparaturnya.",
2020-08-22 12:07:13,Relawananies,"Pada saat situasi apapun, Anies selalu mengumbar senyum dan terlihat bahagia, dan ketika ada masalah beliau selalu menghadapinya dengan tenang.

Tapi bukan berarti Anies Baswedan tidak bisa marah, hanya saja tidak biasa marah-marah apalagi memarahi orang di depan orang ramai. https://t.co/7C8y7efUnY",
2020-08-17 02:18:41,BennyAzwar7,"Toperendusara1 @kebijakananies @sahabatanies_ @marlina_idha itulah pak anies Baswedan, Hatinya Bersan, tangruana, oMaknya, Otaknya, Otaknya, Otaknya, Otaknya, Otaknya, Otaknya Cerda, Otaknya, Otaknya, Otaknya Cerda, Otaknya, Otaknya Cerda, Otaknya, Otaknya Cerda, Otaknya, Otaknya, Otaknya, Otaknya, Otaknya Cerda, Otaknya, Otaknya, Ah Hati.NGGAK MARAH DI-BULLY.Semoga Allah SWT Senantiasa Melindungi Dan Meridhoi Perjuangan Beliau, Aamiin.",
2020-07-24 12:15:27,Joglosemarnews,"Marah dan Geram, Anies Baswedan: Hai Kau Pengecut, Lihatkan Wajah Bayi 3 Bulan, Kini Dia Yatim! https://t.co/KUxgLqQYCJ",
2020-07-20 07:03:03,LaeHoras_,"Saat Anies Baswedan mengaku orang Jawa, wabil khusus orang Yogyakarta, banyak sekali orang yang marah, nyinyir, dan mengejek. Saya justru tertawa terbahak, sekaligus meneteskan air mata. Justru terharu oleh kebodohan dan kesombongannya.",
2020-06-29 11:35:29,HukumDan,"Anies Baswedan selama jadi Gubernur DKI tidak pernah terlihat marah.. Menghadapi persoalan dan penyelesaian masalah dengan Sabar dan semua bisa terselesaikan. 
Marah bukan menyelesaian masalah justru bikin 
Ruwet Ruwet Ruwet 
#AniesMemangKeren",['AniesMemangKeren']
2020-05-09 06:15:10,raj_dima,Menko PMK Muhadjir Effendy mengaku sempat bersitegang dan marah besar dengan Gubernur DKI Jakarta Anies Baswedan. Penyebabnya adalah ketidaksinkronan data mengenai penyaluran bantuan sosial (bansos) untuk masyarakat yang terdampak pandemi virus Corona (COVID-19) di Jakarta.,
2020-04-29 13:40:15,JoshuaIgho,"SAYA, KALAU UDAH LAMA NGGAK EMOSI DAN PINGIN MARAH-MARAH, GAMPANG CARANYA: BUKA Twitter.Baca ocehananya anies Baswedan, Tengku Zulkarnaen, Hidaya Nurwahid, Fadli Zon, kata Didu, Rizli Ramli Udah Cukup Barat Mecahin Gelas Satu Lusin.",
2020-04-20 01:51:30,mustain_masdar,"Gubernur anies baswedan sangiatlah beruntung, dosanya diambil para buzzer dan para pembenci beliau .... begitu legowonya beliau dibully dan dicaci maki, dia tidak pernah marah cuma disenyumin aja ...
Subhanallah, Semoga Allah SWT Melindungi Beliau ....",
2020-04-14 14:36:23,HukumDan,"Anies Baswedan sudah jelas berpihak kepada masyarakat yang berekonomi lemah. Kaum miskin dan rentan miskin. 
Kalau ada yang dapat bantuan sembako kemudian marah merasa bantuan masih kurang. 
Yakinlah mereka itu Jokower Ahoker yang gak tau diri 
Miskin Dungu https://t.co/EGgsNCrs1x",
2020-04-08 01:36:52,DetaxId,[Hoax] Anies Baswedan Marah dan Jokowi Mengaku Dirinya Pembantu Tiongkok https://t.co/VSxbpFIs3Y via @DetaxId,
2020-03-27 15:23:02,FatihJufri,"@FerdinandHaean2 @mas_piyuuu @aniesbaswedan Yg di kritik yg memang benar dan jelas.. tapi loe nyerang @aniesbaswedan kadang gak pernah ada yg benar malah fitnah.. di situ lah perbedaan nya..

Anies baswedan waspada covid tapi kalian marah.. dia waspada covid demi rakyat nya di jakarta.. kenapa kalian marah..",
2020-03-27 08:04:09,yunankingstar1,"MAU TUNGGU ANIES DAN JOKOWI WIDODO DAN MARUF AMIN TUNGGU SAMPAI TAHUN SHIO MONYET JUGA KAGAK MUNCUL TUH ADA NYA MASKER DICURI OLEH ORANG DIGUDANG MEREKA SIMPAN INI NYATA LOH GUYS.JANGAN MARAH YA JOKOWI WIDODO,MARUF AMIN DAN ANIES BASWEDAN KALAU LU PADE MARAH GUA BISA LEBIH MARAH. https://t.co/l3UpM9oldk",
2020-03-26 23:16:07,fgembil,"Dari Mulai Anies Baswedan Yang Lo Hardik Secara Pribadi Dari Mulai Menghina Dia, Lo Edit Muka Dia Soakan Dia Tenggelam Di Banjir.Bro Biarkan Dia Sebagai Orang Yang Bersangkutan Menyelesaan Pekerjaan Dulu.Dan pas dia bikin kebijakan nutup semua tempat wisata di jkt lo marah?",
2020-03-19 04:28:39,abu_syfa,"@Haikals_OS @4smara1701 @aniesbaswedan Ada penguasa yang pernah dibawah asuhan dan bimbingan pak anies baswedan, tapi karena gak pinter² juga , penguasa culas itu marah, lalu memecat gurunya sendiri..",
2020-02-29 23:35:54,Sofyar_irfs,"BELA ANIES BASWEDAN DAN SINDIR PSI Yang Bully Gubernur, Narasumber Di Ilc ini Dipuji Karni Ilyas

Hanya Cebong Dan Togog, Yang Menjadikan Musibah Lahan Untukur Menencari Makan.

Para Taikpan Marah Reklamasi Mati Suri, Mengerahkan Buzzer Bayaran.https://t.co/bpagvnyndf",
2020-02-27 17:57:47,sofyar_irfs2,"Reklamasi Digagalkan Anies Baswedan, Para Cukong Marah Dan Mengrejakan Para Penghianat Bangsa Ini Yang Bisa Dibeli, UNTUK MENJEGAL DAN BULLY @ANIESBASWEDAN",
2020-02-26 07:17:29,RepelitaO,"Komisi V Sangat Marah Sama Anies Baswedan, Ridwan Kamil dan Wahidin Halim https://t.co/McG3ji70PY lewat @Repelita",
2020-02-26 02:01:12,patriot016610,"atau di balas dengan cara apapun apalagi di laporkan dan itu tidak mungkin terjadi, marah saja Pak Anies Baswedan tidak pernah. 

Beliau Lebih baik bekerja dengan narasi gagasan ide untuk memberikan manfaat bagi masyarakat yg berkeadilan dan ada hal yang lebih penting untuk",
2020-02-25 15:11:14,SemutMerah007,"Muhammad Zazuli menyebut bahwa ekpresi korban banjir tersebut karena kecewa &amp; marah terhadap Gubernur DKI saat ini Anies Baswedan karena tidak becus dan gagal mengatasi banjir DKI yang sudah berjilid-jilid menghantam DKI Jakarta. 
#ILCSalahkanAnies",['ILCSalahkanAnies']
2020-02-08 08:27:04,alam_pado,"Gus Dur dihina dan dicaci santai saja
H.Agus Salim dihina dicaci biasa saja. 
SBY dihina dan dicaci ngga marah. 
Anies Baswedan dihina dan dicaci cuek saja. 
Karena apa . .mereka tak mau buang energi yg tak penting",
2020-01-19 01:22:24,eedo_realman,"@4smara1701 Emang nya junjungan ente Anies Baswedan kagak marah-marah? Mending, ai Anies langsung mecat mecatin orang bari marah-marah udah gitu bodoh pula dan gak bisa kerja..! Makanya dipecat jadi Mentri....",
2020-01-10 05:51:48,sandylovejofalo,"Semoga marah""nya gak cuma action.

Gegara Banjir, Anies Baswedan Bakal Mimpi Buruk Menghadapi Kemarahan Publik dan DPRD DKI https://t.co/5KSs8vaFcm",
2020-01-01 07:57:17,ichwankalimasad,"Dana penanggulangan banjir Jakarta, dipotong Anies Baswedan. Tahun 2018 dipotong 242 miliar rupiah dan tahun 2019 dipotong 500 miliar rupiah..

Seiman Gubernurnya, bahagia TGUPPnya..

https://t.co/L9DEtdMp0q

Air juga marah klo anggarannya dipotong

#BanjirJakarta",['BanjirJakarta']
2019-11-28 08:31:10,info_kita2,"Agnes Mo, Anies Baswedan dan Sukanto Tanoto dalam Nasionalisme Kita - 
Oleh : Syahganda Nainggolan (Sabang Merauke Circle)

Banyak tokoh-tokoh pegiat politik marah dengan Agnes Mo beberapa hari ini.... -https://t.co/rsNwzXdkUw ... https://t.co/z8KWFHIs5R",
2019-11-26 05:40:39,pasfm,"Gubernur DKI Anies Baswedan, menegur Deputi Gubernur Bidang Pariwisata dan Kebudayaan, Dadang Solihin, yg berdebat dengan para seniman Taman Izmail Marzuki terkait revitalisasi, yg videonya viral. Dadang mengaku sedang sakit sehingga suaranya serak dan terlihat seperti marah.",
2019-11-25 05:29:01,BSallsa,"Gak punya Sopan Satun ...!Staf anies baswedan marah-marah dan ingin pukul orang tua di acara diskusi #jakarta
#ANIESBASWEDAN
#dkijakarta

https://t.co/okdkzgqpgl","['Jakarta', 'aniesbaswedan', 'dkijakarta']"
2019-11-23 16:47:51,Indopolitika,Video Viral Diduga Staff Anies Baswedan Marah dan Bentak Seniman Beredar   https://t.co/PE1EMmuqYW https://t.co/Nd2s1NAD2g,
2019-11-23 16:47:42,Indopolitika,Video Staf Diduga Viral Anies Baswedan Marah Dan Bentak Seniman Beredar https://t.co/7rimihe0bq via @indopolitika,
2019-11-13 13:02:25,yunankingstar1,Nasib Raja Yunan /Tan Kim Seng /Yunan Kamtibmas Dan Mitra Kamtibmas Seluruh Indonesia Sama Pak Jokowi Widodo Dan Pak Anies Baswedan Foto Di Edit Tapi Kami Kami Kami Kami Kami Kami Kami Kami Kami Kamum /Tan Kim /Tan Kam /Yunan Akasih https://t.co/arpmh7csvu,
2019-11-11 01:04:14,achmadaxl_99,"Anies Baswedan.Santun Sabar Dan Ramah, Gak Kayak Satunya Marah 2, Sok Paling Benar Dan Pinter, Dan Pinter Aktignya",
2019-11-09 07:44:01,yunankingstar1,"ANIES BASWEDAN TIDAK PUSING DAN MARAH WAJAH NYA DI UBAH JADI JOKER SEBAB ANIES BASWEDAN TIDAK MERASA ITU WAJAH DIRI NYA JADI ADE ARMANDO TIDAK BISA DI PROSES SECARA HUKUM SEBAB YANG BERSANGKUTAN TIDAK MERASA DAN MARAH ATAS DUGAAN KASUS JOKER 
https://t.co/ZcFJPJbvkS",
2019-11-08 13:28:20,KatolikG,"Yang marah saat jokowi dibikin gambar pinokio bisa ketawa saat anies baswedan dibikin joker,

Eh yg ketawa saat jokowi dibikin pinokio kini marah saat anies baswedan dibikin joker ...

Apa Sih Yang Kalian Cari Selain Dengki Dan Perengkaran?",
2019-10-04 22:59:44,Ronal_Trimayudi,"@w_runturambi @ishano80 @aniesbaswedan @jokowi Apk Anies Baswedan banding dgn jokowi
Seperti langit dan bumi. 

Dari segi Bahasa aja udah kalah telak, 
Mau bahasa Indonesia ataupun English. 

Segi wawasan apa lagi. 

Segi leadership tambah parah... 
😎

Jgn marah bong, itu pendapat gw",
2019-08-06 14:09:34,Azhaeri,"Anies Baswedan pernah jadi Jubir Tim Pemenangan Jokowi-JK di 2014.
Pertanyaannya:
Apa peran Basuki Tjahaja Purnama dalam tim pemenangan Jokowi-JK 2014 dan Jokowi-Amin 2019.?! — merasa marah",
2019-08-02 01:54:21,IDactionfigure,"TERNYATA.. lokasi pengambilan gambarnya di Bekasi, tapi kompas dan Partai Nasi Adem marah-marahnya ke Pak Anies Baswedan, pakai bawa-bawa walkot... https://t.co/9buzuNhxnz",
2019-07-24 13:11:04,RomansaRico,"Anies Baswedan hari ini:
1. ""Digandeng"" Gus Miftah
2. ""Dipromosiin"" Surya Paloh 

Tentu ada yg kaget
Tugas kita bukan kaget
Bukan marah dan kecewa pula

Tugas kita warga DKI adalah mengawal,memantau dan memberi saran pd tugas dan kewajiban beliau sbg Gub DKI.",
2019-07-18 01:07:02,yanharuta,"Terimakasih pak Anies Baswedan, membuat Jakarta Lebih Baik tanpa marah marah dan menyakitkan umat tertentu",
2019-05-25 11:54:53,theyeheskiel,@CNNIndonesia Knp anies baswedan TIDAK MENGUTUK DAN MARAH atas Perbuatan parah perusuh merusak Taman? Kalaupun di perbaiki lagi tohh anggaran bukan dari kantong pribadikan? melainkan menggunakan anggaran RAPBD JAKARTA.harusnya dia sebagai pimpinan DKI 1 hrs bersikap TEGAS!,
2019-05-23 21:24:43,dikbdig,"Salut buat gubernur Jakarta Anies Baswedan 
@aniesbaswedan 
Bekerja dan bersikap, tanpa perlu di liput media.
Bekerja tanpa perlu marah marah",
2019-04-27 02:55:49,Chlorn_3floride,KLO LOAT BERITA TENTANG PAK ANIES BASWEDA TEH SENENG LIHATYA .. GAG ADA MARAH-MARAH DAN EEK-EEK LAGI .. 😆😬,
2019-04-10 08:57:37,fikrifm23,"🇮🇩 ❤️👆❤️✌️❤️☝️🇮🇩

Heart: *The Three Musketeers of Indonesia* :heart:

*Anies Baswedan*

Cerdas, religius, kalem, jujur, dan emosinya selalu terjaga. Tidak pernah terlihat marah-marah, tapi juga tidak pernah... https://t.co/vC841aT4rP",
2019-03-30 08:26:28,kang_zam777,"3. Hanya Ahoker-Mafia Player Balai Kota yang marah dan meradang. Sebabnya lahan korupsi mereka dipotong Anies Baswedan. 
Hampir dua tahun pasca Anies-Sandi dilantik, Jakarta tetap Jakarta. 

#PKIvsPANCASILA",['PKIvsPANCASILA']
2019-01-23 23:40:50,BudiHar44550607,"@Surveipolitikri gubernur Yang memikirkan rakyat adalah anies baswedan lebih berwibawa dan tanpa ada marah, lebih santun dalam berbicara",
2019-01-10 15:04:12,AmyAbbas7,"@Kpu_id @mas_abudiman @viryanazis @novida_evi @masws1533 @pramonoutan @hsym_asyari @arifhakim66 @robie2u @k_setyawan Buktikan, Dan Lkansanakan Uu Pemiliman Umum

KetaHuilah Jika Masyarakat Sangan Marah Gargan Di Panggilnya Anies Baswedan Oleh Bawaslu
#Saveaniesbaswedan",['SaveAniesBaswedan']
2019-01-08 09:25:07,Suryant54877528,@King54fir @aniesbaswedan Bawaslu Jangan Bermain API.Bersikaplah Yang Adil Dan Seimbang.Kalo anies baswedan kalian ancam sanksi pidana bAbaimana dergan kelompok sebelah jelas para kepala pemerintah di daerah gangan menancungkan tangga No. 01. Ingat umat islam akan marah bila tetap eksekusi,
2018-12-29 17:09:40,conan_idn,"@Mentimoen haelaaa bongg ,, mulut lu busuk.KOAR2 MerendaHkan Anies.Mata Lu Buta.OTAK LU SOMPLAK.Ahok Dan Walikota Singkawang Itu Suda Berapa Penghargaaan Dibanding Anies Baswedan @Mentimoen?
Tidak Ada Orang Pintar Dn Besar Didunia Tukang Marah Dimuka Umum.Etikanya Dimana?",
2018-12-17 02:15:35,KojekRapBetawi,"https://t.co/UWB0S5NKeT

setiap saya bertemu Mas Anies Baswedan pertanyaan Stadion selalu ada, karena Insha Allah SWT spirit ini saya jaga sampai stadion benar-benar ada dan semua bisa menikmati, bukan ngoceh-ngoceh marah nuduh stadion gak akan dibangun tapi,",
2018-12-13 11:10:28,MVK_1225,"@mustofa_4riez @detikcom @prabowo setUju bro.SPERTI Waktu Blg Dipukul Orang Trnyata Oplas (Ratna Sarumpaet), Blg Prabowo Tukang Marah Dan Diilisi Golongan Yg TDK Bisik (Anies Baswedan), ATAU Waktu BLG, Presiden, Ummat Trnyata Gak Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa Bisa BisaMunafik Bener.",
2018-12-10 08:14:11,Ponirahmujahid1,@Hilmi28 @aniesbaswedan Maklum aja pak ustadz gubernur andalan mereka gak pny prestasi kecuali marah marah dan ngumpulin cebong di balaikota..jadi sakit hatinya pake banget kalo Anies Baswedan dapat penghargaan dan prestasi,
2018-12-02 17:20:42,Najwa_AlSaggaf,"@Edisantoso78Edi @GunRomli @KingSalman @Os_alshuibi @KSAmofaEN @prabowo @aniesbaswedan @fadlizon Dia Pake Arab, Ane Juga Donk🤪.
*Bahwa Memang Benar Terjadi Pembakaran Ar-Rayah. Juga Telah Divonis 10 Hari. Apa Yang Disampaikan Oleh Duta Besar Arab Saudi Di Indonesia Bukanlah Fitnah Karena Prabowo, Anies Baswedan Dan Fadli Zon Memang Marah Dengan Pembakaran Bendera Tauhid.",
2018-10-09 03:00:03,ainunchomsun,"Kita harus hormat pada Presiden RI Joko Widodo, krn itu presiden yang sah sesuai UU. Sama juga kita harus hormat kpd Gubernur Anies Baswedan. Walaupun bukan pilihan kita. Kecewa, kritik, marah boleh aja. Pake caranya yg bener jangan merendahkan dan keluar konteks.",
2018-09-24 03:07:38,Bolalob,"Duka dan Marah Anies Baswedan atas Tewasnya Pendukung Persija
https://t.co/hO97KNw9ve https://t.co/ZPujSTHh4s",
2018-09-24 02:42:02,rancahdotcom,Anies Baswedan Marah dan Berduka atas Tewasnya Suporter Persija di GBLA https://t.co/j3dvOSw0po,
2018-09-23 23:10:34,maklumatnews123,"Anies Baswedan : Jangan Ada Aksi Balasan, Meski Kita Kecewa dan Marah https://t.co/9Fvi7mBJp9 https://t.co/WzaASfM7ZF",
2018-08-19 14:40:58,burhanie74,"https://t.co/MuiPkvDKX5

*CATATANKU*

*ANIES BASWEDAN DIPERSEKUSI UNTUK KE DUA KALINYA*

*WARGA DKI JAKARTA SANGAT KECEWA DAN MARAH BESAR*... https://t.co/MuiPkvDKX5",
2018-08-19 12:48:18,rosdiana_sri,"https://t.co/y8cdjehbnw

*CATATRANKU*

*Anies Baswedan Dipersekusi untuk ke dua kalinya*

*WARGA DKI JAKARTA SANGAT KECEWA DAN MARAH BESAR*
😡😡😡😡😡😡😡😡 ... https://t.co/otlmaoczxm",
2018-07-31 12:47:06,Benidictivity,Untung Pak Anies Baswedan Santun Dan Gak Pernah Marah-Marah.Jadi Walaupun Ada Kasus Pohon Plastik Yang Menghabikan Milyaran Rupiah Dan Kasus Jalur Sepeda Ini Tetap Saja Beliau Tidak Akan Memarahi Bawahananya.Yang Penting Santun.😊,
2018-04-12 09:27:12,gato_pemula,"@khairul_1411 @GunRomli @SuaraAnies Roflmao lu cuma ulangi omongannya si @SuaraAnies

Ini berarti kamu tetap ga ngerti kenapa Pak Gus marah. 

Jadi skrg yg bego siapa?

Lain kali belajar berpikir sendiri Yah. Jangan jadi pendukung politisi buta dan jadi buzzer Anies Baswedan. Kalian ga beda dgn Ahokers. Bye",
2018-04-04 11:32:20,TarotDarma,"Ratna Sarumpaet Main Jaelangkung. Jaelangkungnya Datang. Ibu Ratnanya Mencak-Mencak, Marah, Takut dan Telpon Anies Baswedan. Jaelangkungnya Nganter Ibu Ratna Pulang ke Rumah Sampai Selamat.",
2018-04-03 16:30:00,tribunjambiku,"VIDEO: Petugas Dishub Derek Mobilnya, Ratna Sarumpaet Marah dan Telepon Anies Baswedan https://t.co/BAbyVUG8p2 https://t.co/p88RRGvINo",
2018-04-03 14:09:46,otosia,"Viral, Ratna sarumpaet Marah Mobilnya Diderek dan Bilang Telepon Anies Baswedan

Ratna sempat marah-marah kepada petugas Dinas Perhubungan DKI Jakarta karena merasa tak salah memarkirkan mobilnya di pinggir jalan... https://t.co/Sf5qGkPj3d .",
2017-12-23 12:46:15,aling2507,Saya menambahkan video ke daftar putar @youtube https://t.co/5oa8ijd6lt anies baswedan marah Dan pusing delan banjir.MEMinta Bagaimana Cara,
2017-12-12 09:26:33,L3OF14N,"https://t.co/sqbnailqmt

Sejumlah Perwakilan Ormas Dan Kelembagaan Masyarakat Marah Atas Penundaan Agenda Makan Siang Bersama Gubernur Dki Jakarta Anies Baswedan.Kenapa Ditunda?",
2017-12-12 08:01:32,dzoenow1993,"https://t.co/KhphoUKSip

Sejumlah Perwakilan Ormas Dan Kelembagaan Masyarakat Marah Atas Penundaan Agenda Makan Siang Bersama Gubernur Dki Jakarta Anies Baswedan.Kenapa Ditunda?",
2017-12-12 07:27:58,cagubnyinyir,"https://t.co/h3Mpew7PBk

Sejumlah perwakilan ormas dan kelembagaan masyarakat marah atas penundaan agenda makan siang bersama Gub. Anies Baswedan. Kenapa ditunda? @lau_irawan @SoffiAgus @MuhSujarw4 @hudattamini @senasurya53",
2017-12-12 07:26:15,semiaji_w,"https://t.co/5lvksu7DJU

Sejumlah perwakilan ormas dan kelembagaan masyarakat marah atas penundaan agenda makan siang bersama Gubernur DKI Jakarta Anies Baswedan. Kenapa ditunda?",
2017-11-11 07:05:32,zivarazalea15,Saya suka video @YouTube https://t.co/jS2vdCpaMT 'Penak Jaman Sopo' Buruh Marah Dikibulin Anies Baswedan Dan Minta Ahok Kembali -,
2017-11-05 04:29:02,BetulakanOnline,Video SUKA Saya @youtube https://t.co/x6sjz7bohh 'Pak Jokowi Marah Besar' Belum apa anies Baswedan Dan Sandiaga Uno Minta Tambahan,
2017-10-20 07:06:35,PujionoJS,"Kena Macet, Artis Muda Ini Marah-Marah Dan Protes Ke Anies Baswedan https://t.co/KKHFWHZLKC https://t.co/vabeojshhk",
2017-10-20 07:02:18,MSNindonesia,"Kena Macet, Artis Muda Ini Marah-marah dan Protes ke Anies Baswedan https://t.co/f0hHDM3Ruj https://t.co/gFPrWjIFws",
2017-10-16 22:45:33,FitriantoSolo,Komunitas tionghoa di jakarta marah atas ucapan anies baswedan yg di anggap rasis.dan meminta agar -agar Gubernur meminta maaf,
2017-09-03 06:05:01,MaryoSanjaya,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur Dki Terpilih https://t.co/foo6rbnkyh,
2017-09-03 05:44:04,harijummaulana,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/lmdsquc8y5,
2017-09-03 05:43:09,dessyardian12,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih: Gubernur DKI Terpilih Anies… https://t.co/zNggwrS37K,
2017-09-03 05:43:06,goohasrin,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/PsxVXmCcOl,
2017-09-03 05:34:13,mhd_iqbal21,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur Dki Terpilih https://t.co/3xfafxg8so,
2017-09-03 05:34:11,bertuahpos,Anies Baswedan Marah Besar Dan Inilah Seruan Serta Tuntutan Gubernur Dki Terpilih: Gubernur DKI Terpilih… https://t.co/wzlfw61m1m #politik,['politik']
2017-09-03 05:23:03,dhevieeadek,Anies Baswedan Marah Besar dan Inilah Seruan Serta Tuntutan Gubernur DKI Terpilih https://t.co/AuzEBKyPl3,
2017-04-30 04:26:49,ferryone7,Ahok Tertibkan Hunian Liar yang bikin Kumuh Jakarta... Anies Baswedan Marah dan Perintahkan Ahok untuk Lakukan... https://t.co/shsP02LcxV,
2017-04-29 04:58:17,itusalah2017,Ahok Tertibkan Hunian Liar Yang Bikin Kumuh Jakarta ... anies Baswedan Marah Dan Perintahkan Ahok Unkukan Ini… https://t.co/v0xibyqdok,
2017-04-20 04:31:20,muhamad_rendi,Saya Mendengar Kisa Pak Anies Baswedan Yg Diberhentikan Dari Kursi Menteri.Beliau Tidak Marah Dan Berusiaa ... https://t.co/ki2in9zoz2,
2017-03-08 01:41:15,ojikjookiess,Anies Baswedan Ngeles Dan Marah Lalu Menyalahkan Kompas TV Padahal Dia Yang Dataang Terlambat https://t.co/RT46LAW0KX,
2017-02-24 03:26:20,andalasboys,"KABAR PAGI INI GEGER ,, ANIES BASWEDAN MARAH BESAR KE SANDIAGA UNO DAN MINTA SUPAYA SANDIAGA UNO MUNDUR JADI... https://t.co/O2lb7NdVcB",
2017-02-08 04:17:01,Kritik,Semua Kata-Kata Tersebut Diucapkan Anies Baswedan Delangan Mimik Wajah Marah Dan Penuh Kebencian #Aniescagubboneka Sandiaga,['AniesCagubBoneka']
2017-01-05 11:18:40,yovilon,Pendukung Ahok Ini Marah Dan Sebut Pandangan Negarawan dan Intelektual Anies Baswedan Telah Habis https://t.co/pIvhVc6CId,
2017-01-05 11:18:40,demokrasicoid,Pendukung Ahok Ini Marah Dan Sebut Pandangan Negarawan dan Intelektual Anies Baswedan Telah Habis https://t.co/fczG5PQ86y,
2017-01-05 11:06:14,PBSNIndonesia,Pendukung Ahok ini Marah Dan Sebut Pandangan Negarawan Dan Intelektual Anies Baswedan… https://t.co/cbsij9llie https://t.co/pdtxz504ev,
2016-11-26 00:22:16,SinyalBerita,Anies Baswedan: Saya Tahat Bisa Terima Dan Marah Keras Atas Apa Yang Terjadi Di Negara Myanmar https://t.co/gfvxsddqmr https://t.co/HQUPTECBDR,
2016-11-25 15:10:39,Bolafowes,Anies Baswedan: Saya Tahat Bisa Terima Dan Marah Keras Atas Apa Yang Terjadi Di Myanmar https://t.co/kl7sduy9xt,
2016-10-13 05:17:27,wrahardian2,"@Breengoss Itu karena anies baswedan Amat munafik dan agak curang, Dari ugm lebih banya lagi yg marah dan mengecam anies",
2016-06-15 19:01:28,TabloidSergap,"Ketika Menteri Anis Marah Kepada Anak Blahnya
Catatan:
Tulisan Menteri Pendidikan Dan Kebudayaan Anies Baswedan ... https://t.co/dhhhtxkmwn",
2015-12-19 20:50:21,AkipFirmanshah,"Baru Ngeh, aa ini marah banget pada presiden Dan anies baswedan karena proposal ProJek G. Padanganya tdk didkung.https://t.co/ynvxiefivh",
2015-07-29 00:35:29,Soniindrayana,Terimakasih Kepada Mendikbud anies Baswedan Yang Pagi Ini Slahah Marah-Marah Dan Menyuruh Para Siswa Baru Di Tanggaru Nanggalin Atribut Mos,
2014-07-22 09:06:53,elhan23,@agus_noor @bluesmerbabu Kata mas anies Baswedan di Belakang Layar Pak Jkw Sebenarnya Suda Marah Dan Gak Percaya Sama Wowo.,
2014-05-30 09:33:04,deaedensor,"Beda pilihan figur itu normal,wajar &amp;manusiawi.Santai saja,tidak perlu kecewa dan marah pada orang lain yg pilihannya berbeda.Anies Baswedan",
2011-08-22 15:03:59,Nndpspt,"""Kita tahu+marah saat alam dijarah asing, tapi tahukah -dan marahkah- kita ttg rakyat tak tercerdaskan ?"" -Anies Baswedan. #RealCare",['RealCare']
2010-10-25 21:53:44,_hilman,"Anies Baswedan: RT @hojinoke: ""to light acandle not cursing darkness"";mari kita nyalakan lilin dan obor,bukan hanya marah pada kegelapa",
