content,username,tanggal Waktu,hashtag
2022-01-30 09:05:54+00:00,DTar169,"@Democrazymedia ga usah marah, Bahasa Politik emang gitu suka memutarbalikkan fakta, menangkan saja anies baswedan 2024 Nanti Dan Tumbangkan Pdip Selesai Perkara",
2022-01-17 01:56:13+00:00,ndoroAtmo,"Terjagab Besaran Tunjangan Anies Baswedan Dan Wagub Dki, Angkanya Fantastis, Ketua DPRD DKI Kesal
https://t.co/68yor5ixev

0,15% DR APBD DKI Jakarta,
0,15% x RP.70 t = Rp.105 m
105: 12 = RP.8.75 Milyar per Bulan?

Emang DPRD DKI BEHEH MARAH DAN NGGAK SETUJU?Emang Rakyat?",
2022-01-12 13:05:23+00:00,onomsalam2pas,"Hasto Sebut Tri Risma Dan Gibran Layak Gantikan Anies Baswedan, Pengamat Keduanya Tak ada Prestasi Menonjol Selain Marah-marah https://t.co/B7RIW7lfaT @PojokSatu
Covid-19
Rabu 12 Januari 2022
Ada 4.268.097
144.150 Meninggal
Kaesang
Kale
Ganja
Singapura
#PuasNdasmu
#PuasNdasmu","['PuasNdasmu', 'PuasNdasmu']"
2021-12-27 06:02:58+00:00,wisatakhalifa,Gw mah,
2021-12-11 12:57:30+00:00,kuatbastanta,"Memang Goblok Kok.
Biarin Aja Dia Marah Sampe Stroke, BG Ferdinand.
SEJARAH AKAN MENCATAT.
Anies Baswedan Dan Sebegitu Banyak Tgupp, Menghancurkan Jakarta Hanya Dalam Tempo 5 Tahun.",
2021-12-04 21:39:54+00:00,Sjaechu,"JAMAN JOKOWI JADI GUBERNUR DKI ANGGARAN SUMUR Resapan @80JT CEBONG MINGKEM DAN BERSIRAKPADAHAL NGAK BERFUNGSI.
Jaman Pak Anies Baswedan Cuma 13 Jutaan Dan Berfungsi Baik Baik Cebong Marah ... apa Iya Otaknya Sehat?Dungu !!!",
2021-11-30 04:38:07+00:00,pelitakininews,"Basuki Tjahaja Purnama Bungkam Gubernur Anies Baswedan, Ahok Disebut Marah dan Muak? Begini Faktanya

https://t.co/drgsvPku3I",
2021-11-29 06:51:03+00:00,TangselTerbaru,"Basuki Tjahaja Purnama Bungkam Gubernur Anies Baswedan, Ahok Disebut Marah dan Muak? Begini Faktanya https://t.co/CVVOBsmrfA",
2021-11-03 09:56:27+00:00,Byzanti32901422,"@aagym Benar A kebanyakan pembenci Jokowi begitu ""emosional "" mudah tersulut ,mudah jengkel mudah marah , susah reda kebencian nya ..., Dan di Jakarta pendukung Anies pun begitu mereka sllu emosional klo Anies Baswedan di kritik ...

Padahal jelas Anies gk kerja hanya kata dan kata ..",
2021-10-13 22:50:00+00:00,hartiwik71,@msaid_didu jd walkot dgn menteri kok perangai sama shj tho jol jol ... marah yg didahulukan ... sbg umat islam marah shat syaitan jol kajol ... coba contohi pak gubernur anies Baswedan .. terima dan DengaraH raKArah raKyah raKyah mareKaTan .. terima masilah raKaraah raKyah raKyah raKyah raNaha .. terima Masilah Masilah RaKArah RaKAHAH RAKIRAH ANIES BASWEDA ....,
2021-10-13 22:10:55+00:00,asma_hanik,"@msaid_didu Seoran Menteri Yg Busanya Hanya Marah ""... tDK Menunjukkan Wibawanya. Mending Berhenti Aja.Stlh jbtnnya ini gk bakal lanjut jd apa ""lg.😋",
2021-10-08 22:16:04+00:00,MoonHandayani,@tijabar Coba simak pak anies baswedan bagaimana leadership beliau dan tuturkata serta cara menyikapi satu masalah. Bagaiamana pula marah marah nya beliau pada pelanggar ppkm waktu itu. Kenapa tidak dijadikan contoh,
2021-10-08 08:04:39+00:00,Thalomoan1,"Marah ""Dan Memalukan Kata Mu Tapi Marah Nya Buat Pejabat Yg Kerja Nya Amburadul, Biarlah Marah"" Yg Pasti Masyarakat MISKIN SELALU MIJADI Prioritas Nya Dia Dia Bukan Anies Baswedan Si Raja Cuap !!",
2021-09-12 06:07:44+00:00,embah72,"TerperosokNya Anies Baswedan merupakan pertanda alam dan tuhan marah dgn segala prilaku Anies yg menyimpang dr kebenaran dan kebaikan.
Tuhan tunjukkan kuasanya dengan mempermalukan gubernur yg menari diatas ayat dan mayat.",
2021-07-20 15:56:27+00:00,ShenoWirang,"Kenapa anies Baswedan Tidak Marah, dia anggap ini sektor esensial.Dia Kan Selalu Dibulak-Balik Dan Dilebih-Lebihkan Cara Kerjanya.

Pukimak ... !!!https://t.co/93tzujdxcl",
2021-07-10 00:35:24+00:00,BayuKoosyadi,"@VIVAcoid Penulisnya goblok, itu tegas bukan marah - marah, tidak ada kata cacian dan umpatan dari Anies Baswedan.",
2021-07-09 02:02:23+00:00,BangMorinaga,"Majanya nggak Heran Selama ini, Dia Kampanye Lewat Peti Mati.Anies Baswedan Kalau Marah, Bukannya Menakutkan, Tapi Kelihatan Lucu Dan Kocak.",
2021-07-07 04:01:28+00:00,koranjakarta_id,"Anies Baswedan Sidak Dan Marah-Marah Di Pt Ekuitas Kehidupan Yang Ternyata Adalah Peraturanaan Asuransi Jiwa Dan Kesehatan, Jadi Termasuk Sektor Usaha Esensial Dan Menurut Peraturan Diperbihkan Beroperasi.https://t.co/yddgdj4vke",
2021-07-06 15:50:06+00:00,yulfentri_munaf,"Tak Terbayang, Jika Yang Ada Diposisi Itu Bukan @Aniesbaswedan, Tapi Sidonatur Telur.Munckin Dia Bisa Melotot, Monyong Dan Marah Sarik Pecahin Ribuan Butir Telur Sampai Ppkm Berakhir.😂👇

Meledak Amarah Anies Baswedan Saat Sidak Ke Perkantoran https://t.co/c95zrkrgws",
2021-07-06 10:46:29+00:00,urbanasiacom,"Melihat masih ada pegawai di kantor non esensial yang masuk di masa PPKM darurat ini, Gubernur DKI Jakarta Anies Baswedan marah dan emanggil orang yang bertanggung jawab di perusahaan tersebut.
https://t.co/DwnPEIak0h",
2021-07-06 07:16:34+00:00,tribunnews,"ANIES BASWEDAN MARAH-MARAH

Saat sidak, ia mendapati kantor masih buka. ""Sekarang tutup kantor ya, dan katakan pada semua pulang taati aturan. Mengerti?,"" kata Anies yang disanggupi HRD Ray White Indonesia.

https://t.co/VbPQAjwqNf via @tribunnews",
2021-06-28 05:23:32+00:00,DahonoB,Memang anies baswedan Berbeda Dari Yang Lainnya ... Solusinya Aneh ... Peti Mayat ... Dan Sekarang Selfi Kuburan ... BAGI MEREKA PHANG ANGGOTA KELUARGANYA ADA YG TERINFEKSI COVID19 ... TENTU AKAN MARAH..KARENA SAAT INI INI COVID19 SENTU SENTU MARAH..KARENA SAAT INI INI COVID19 SENTU SENUMA SEMAEN SEMARENA SAAT INI SEMUAKewalana terima pasien covid19.,
2021-06-13 08:22:57+00:00,prima_alqassam,"Seingat Saha, Di Antara Kesaman Bapak2 BerIKUT: Anies Baswedan, Irwan Prayno, Mahyeldi Ansharullah, Adalah Tenjak Pernah Tertangkap Kamia Marah-Marah Ke Bawahannya.Padahal Pasti Ada Yang Mencahak.Dan SBG Mantan Pemarah, Saya Pribadi Salut Akan Hal Ini.",
2021-05-26 08:03:36+00:00,Gandawan,"Hampir Tiap Hari Membuli anies Baswedan Delan Info Dan Nalar Ngawur.
Giliran Sempaknya Dibuli, Dia Marah, Dia Lapor Polisi.
DASAR ANAK KECIL.
Sanah Beli Cendol Dulu ... 😂😂😂 https://t.co/7lgcynsym",
2021-05-12 17:24:48+00:00,Pemuda_Depok,Anies Baswedan Marah Dan Jemur Ratusan Asn Pemprov Dki Jakarta https://t.co/wxet4dx8hd,
2021-05-11 07:51:01+00:00,Deslini2,"@Jebulmania291 @aniesbaswedan anies baswedan Itukan Manusia Bermartabat, Dan Berkelas .. Terdidik Attitudenya, Indah Akhlaknya.
AKAN SANGAT SULIT MELIHAT BELIAU MARAH APALG KPD RAKYATYA..BAHKAN KPD SIAPAPUN ...",
2021-04-27 05:06:40+00:00,Anaksemut4,"@Pitung05907627 @marlina_idha @megapolitanpos Kantor swasta yg punya Anies Baswedan juga yaa...

Nanti kalau ada PSBB lagi yg punya kantor dan pemerintah pusat marah sama Anies lagi....",
2021-04-17 02:47:41+00:00,Leonita_Lestari,"PSI, PAN, Golkar dan Nasdem mengambil sikap untuk menolak pertanggungjawaban yang disampaikan Gubernur Anies Baswedan namun partai yang kita pikir masih terluka dan marah padanya akibat Ahok jagoannya di Pilgub dijatuhkan dengan cara tak bermartabat, justru menyelamatkannya.",
2021-04-10 04:28:39+00:00,ArSunantoaris,Ada Sebungkus Ketan yg disediakan padaku Kubuka Dan Ku Bercerita Tentang Anies Baswedan Daman Segala Kehebatan DP 0% Nya.Ketan Menghitam Dia Marah: ((https://t.co/umeqciplcz,
2021-03-07 03:11:53+00:00,Oposisi_Kecil,"@Dias_0612 @D1as_0812 @freedomland4141 @DosaAman @1966Arjuna @Enggang_Marah @DolfieOtay @nurdin_kapo @AzrielFirdaus3 @kang_bacot @Hiroman21 @Muktian3 @perangutan_ @bimbie141 @SiTampanAlfino1 @Lord_Sakto @54rwo_00 @Raj4wal10978_xl @___k1n9f4t1Ra7a @gobeth03 @Syam42933824 @MbahuRekso1796 @myputun @dhea_melienda @dragonb21395797 @StalistS @pujisopy1 @Democrazy211 @Liebe29688934 @chakraWijaya3 @LabuLainWaluh @irza_liberti @MEffendi03 @RachmatBawono @LurahTanpoWargo @DearReAkSe @Ulllufah_fan @karyawantree @Rum4y @r4wn4__o2o2 @jaluciparay @MJtuhMasJoko @2Lingkorizal 🛑🛑🛑_Oposisi_Kecil_🛑🛑🛑

4. Menko PMK: Muhadjir Effendy

Menteri Pendidikan dan Kebudayaan Republik Indonesia pada Kabinet Kerja yang menjabat sejak 27 Juli 2016 menggantikan Anies Baswedan

#IndonesiaTerancamBangkrut
#IndonesiaTerancamBangkrut","['IndonesiaTerancamBangkrut', 'IndonesiaTerancamBangkrut']"
2021-03-07 03:04:30+00:00,Panglima_Minal,"@DIAS_0612 @d1as_0812 @freedekland4141 @dosaaman @1966arjuna @enggang_marah @dolfieotay @nurdin_kapo @azrielfirdaus3 @kang_bacot @hiroman21 @mikantian3 @perordeFo_bacot @hiroman21 @mikantian3 @perordan.bacot @biranfio. biroman21 @mikantan3 00 @raj4wal10978_xl @___ k1n9f4t1ra7a @gobeth03 @syam42933824 @mbahurekso1796 @myputun @dhea_melienda @dragonb2139577STALISS @pujisopy1 @Democrazy211 @liebe29688934 @chakrawijaya3 @labulainwaluh @irza_liberti @meffendi03 @rachmatbawono @lurahtanpowgo @dearreaksse @ulllufaH_fan1111 414 @pejuangReceeeh @mujahidpembela @kucinghitamku20 @mahmud3tuan @mawar_merah66 @acepwaluyo @antosan1201 @peri_angsaputih @haziqmzyan @dutawan🌟🌟🌟panglima_minal🌟🌟🌟

4. Menko PMK: Muhadjir Effendy

Menteri Pendidikan Dan Kebudayaan Republik Indonesia Pada Kabinet Kerja Yang Majabat Sejak 27 Juli 2016 Menggantikan Anies Baswedan

#Indonesiaterancambangkrut
#Indonesiaterancambangkrut","['IndonesiaTerancamBangkrut', 'IndonesiaTerancamBangkrut']"
2021-03-07 03:02:28+00:00,Panglima_Minal,"@D1as_0812 @Dias_0612 @freedomland4141 @DosaAman @1966Arjuna @Enggang_Marah @DolfieOtay @nurdin_kapo @AzrielFirdaus3 @kang_bacot @Hiroman21 @Muktian3 @perangutan_ @bimbie141 @SiTampanAlfino1 @Lord_Sakto @54rwo_00 @Raj4wal10978_xl @___k1n9f4t1Ra7a @gobeth03 @Syam42933824 @MbahuRekso1796 @myputun @dhea_melienda @dragonb21395797 @StalistS @pujisopy1 @Democrazy211 @Liebe29688934 @chakraWijaya3 @LabuLainWaluh @irza_liberti @MEffendi03 @RachmatBawono @LurahTanpoWargo @DearReAkSe @Ulllufah_fan @Pedjoeang451 @jhsumidi @TamongPanji @MohImro71177902 @Ary12_10 @sueb_soleh @iwan02007 @Kumis20191 @iskandar__fauzi @amburadul33 @dancersejati1 @ZahrilLabung @DayatPondok 🌟🌟🌟Panglima_Minal🌟🌟🌟

4. Menko PMK: Muhadjir Effendy

Menteri Pendidikan dan Kebudayaan Republik Indonesia pada Kabinet Kerja yang menjabat sejak 27 Juli 2016 menggantikan Anies Baswedan

#IndonesiaTerancamBangkrut
#IndonesiaTerancamBangkrut","['IndonesiaTerancamBangkrut', 'IndonesiaTerancamBangkrut']"
2021-03-07 02:53:47+00:00,Tarida_Indah,"@D1as_0812 @DIAS_0612 @Freedomland4141 @dosaaman @1966arjuna @Enggang_marah @dolfieotay @nurdin_kapo @azrielfirdaus3 @kang_bacot @hiroman21 @mikantian3 @perordan_bacot @hiroman21 @mikantan3 @kangbacot @biranfies @kangoak @kangsot @biroman 00 @raj4wal10978_xl @___ k1n9f4t1ra7a @gobeth03 @syam42933824 @mbahurekso1796 @myputun @dhea_melienda @dragonb2139577STALISS @pujisopy1 @Democrazy211 @liebe29688934 @chakrawijaya3 @labulainwaluh @irza_liberti @meffendi03 @rachmatbawono @lurahtanpowargo @dearreaksse @ullufah_fan_fanMan @dearreaKse @ullufah_fan_fanMan @deRaManSe @lufaMane @luNoMan @lufaMane @luNaMan @ulufanMan @ulufanMan @ulufanMan @ulufan khl @petirman15 @zidanedjuniorr @gentanggentong2 @mustofanurd @deva_khrisna @bhakti_yudi @muflyahmad @saadri4 ♨️♨️♨️_tarida_indah_♨️♨️♨️

4. Menko PMK: Muhadjir Effendy

Menteri Pendidikan Dan Kebudayaan Republik Indonesia Pada Kabinet Kerja Yang Majabat Sejak 27 Juli 2016 Menggantikan Anies Baswedan

#Indonesiaterancambangkrut
#Indonesiaterancambangkrut","['IndonesiaTerancamBangkrut', 'IndonesiaTerancamBangkrut']"
2021-02-23 07:29:29+00:00,kamikazeeeh,"Menteri Pekerjaan Umum Dan Perumatan Rakyat Basuki Hadimuljono Sempat Marah-Marah Karena Sulit Bekerja Sama Gukan Gubernur Dki Jakarta Anies Baswedan Untkule Menangani Banjir Jakarta.

Kebiang Kanapa Banjir Muncul Terus Tiap Harinya?",
2021-02-21 19:20:56+00:00,bayu_ichszan,"Soal Banjir Jakarta, Sekjen Pdip Hasto Kristiyanto Sebut Ahok Dan Menteri Pupr Marah-Marah Ke Anies Baswedan |Portal Islam https://t.co/poq0utskda",
2021-02-21 10:11:19+00:00,Kusanto8,"Emang Ahok apa?
Bukanya Ada YG BILANG ""Mengatasi Banjir Jakarta Lebih Muda Jika Jadi Presiden?""

Soal Banjir Jakarta, Sekjen Pdip Hasto Kristiyanto Sebut Ahok Dan Menteri Pupr Marah-Marah Ke Anies Baswedan https://t.co/ekd5nmbyea",
2021-02-21 09:21:03+00:00,korangala,"Soal Banjir Jakarta, Sekjen Pdip Hasto Kristiyanto Sebut Ahok Dan Menteri Papr Marah-Marah Ke Anies Baswedan https://t.co/DK1VGTQ5R9 https://t.co/dnlcxxd8hd9",
2021-02-21 06:38:04+00:00,mncrgknskl,Sekjen Pdip Hasto Kristiyanto Mengungkap Menteri Pekerjaan Umum Dan Perumatan Rakyat Basuki Hadimuljono Sempat Marah-Marah Karena Sulit Berekerja Sama Dgan Gubernur Dki Jakarta Anies Baswedan Untuk Banjnur Jakarta.,
2021-02-04 02:43:40+00:00,berita_diy,"Marah!Susi Pudjiastuti Tidak Terima Difitnah Jadi Cawapres anies Baswedan Dan Disingkat Asu.
#Susi #susipudjiastuti #aniesbaswedan #ANIES

https://t.co/ktr3vguftv","['Susi', 'SusiPudjiastuti', 'AniesBaswedan', 'Anies']"
2021-01-26 06:32:01+00:00,merdekadotcom,"HABIBUROKHMAN MARAH DENGAN KADER GERINDRA YANG MISTA ANIES MUNGUR: diam KAU!: Kabid Humas Lembaga Advokasi Dan Hukum Gerindra Ali Lubis Kembali Bikin Jengkel Rekan Separtainya.Pemicunya, Ali Meminta Gubernur DKI Jakarta Anies Baswedan Mundur.https://t.co/jxf0uvlwon",
2021-01-24 03:04:27+00:00,ZakariaHalim17,"Tidak udah marah marah sama  Anies  Baswedan .. !
 ANIES  BASWEDAN DIPILIH OLEH  ORANG JAKARTA DAN TUHAN ..👍👍👍👍https://t.co/ZZk9IGfDHr",
2021-01-10 00:22:10+00:00,Shona39094647,"@RepublikaOnline menurut Saya, anies Baswedan Adalah Tokoh Yang Sangan Cerdas, Tegas, Lembut, Santun Dan Merakyat.Saya Belum Pernah Liat Beliau Kasih Liat Muka Marah, Baik Ke Staff-Nya Aplgi Ke Masyarakat Kota Jakarta.

Jakarta Cocok Dibawah Kendali Orang Bertangan Dingin Bukan Berwajah Dingin.https://t.co/1unqsrcyre",
2020-12-14 04:56:06+00:00,NanaAdelia5,"tapi masyarakat akal sehat jadi muak alang kepalang dan marah. Terhadap itu semua, apakah Pak JK yang dulu mengusung Anies Baswedan (seperti pengakuannya sendiri) bisa dan berkenan untuk mengevaluasinya.",
2020-12-14 04:56:05+00:00,ErlyKhumalasari,"TAPI MASYARAKAT AKAL Sehat Jadi Muak Alang Kepalang Dan Marah.Terhadap Itu Semua, Apakah Pak JK Yang Dulu Mengusung Anies Baswedan (Seperti Pengakuananya Sendiri) Bisa Dan Berkenan untuk MengevalUasinya.",
2020-12-14 04:56:03+00:00,mbok_minahh,"TAPI MASYARAKAT AKAL Sehat Jadi Muak Alang Kepalang Dan Marah.Terhadap Itu Semua, Apakah Pak JK Yang Dulu Mengusung Anies Baswedan (Seperti Pengakuananya Sendiri) Bisa Dan Berkenan untuk MengevalUasinya.",
2020-11-29 05:13:10+00:00,_812ez4_P4hl3v1,"Baru, Tadi Malam ...‼ ️
Jakarta di Bawah Anies Baswedan Panen Penghargaan.Penghargaan Bhumandala Dari Badan Informasi Geospasial (Besar).
Sampai Mumet Sirahku Bikin Kepsyen.Apa gosah diposting aja yaa.Takut Ada Yg Marah Dan Ndleming 😁😁 https://t.co/2fkmu5r1q8",
2020-11-16 15:48:22+00:00,Hmmurahmurahhm2,"Lah Kalau Tak Diurus Kelompok
Mak Banteng 'Marah' !!! 🔨

Berita Swarakyat: Terlalu Sibuk Urus Hrs Dan Anies Baswedan, Jokowi ... https://t.co/u7xujgnpip",
2020-10-14 12:17:35+00:00,kebijakananies_,"Sekjen PDIP DIBERITAKAN HERAN, ADA KPALA DAERAH YANG TENANG2 SAJA MELIHAT FASUM DIRUSAK.

Anies Baswedan.Tetap Tenang, Tanpa Marah-Marah, Dan Lebih Pilih Kasih Solusi.Tak Hanya Sampah Pasca Demo Yang Dibersihkan Dalam Hitungan Jam.Infrastruktur rusak sada cepat diperbaiki.https://t.co/xbn18xnzyu",
2020-09-13 17:26:49+00:00,skybeforeyou,"• Bintang Dan Malam •

SENJA MEMANG KENYATAANANA TERLIHAT SANGAT COANTIK.Hadirnya Tenang Mengenang Sang Malam Taktum Menyampaan Rindu Lewat Bintang2.TP Tenang SJ, Kalau Jadwalnya Suda Rindu Pasti Aku Akan Dabang.Jangan Bosan2 Dirumah, Nanti Pak Anies Baswedan Marah.

#seulhun https://t.co/mrpxtzlpca",['seulhun']
2020-09-13 04:18:52+00:00,Mas_zobirin,"@syahganda @tribunnews pertanda cukong marah, buzzerp dan kakak pembina gagal menumbangkan goodbener indonesia anies baswedan",
2020-09-11 23:10:17+00:00,beritaislamorg,Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/ogsr1kwxoa,
2020-09-11 15:35:55+00:00,reformasimental,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/a6u3ngkb9z,
2020-09-11 15:26:12+00:00,swarakyatcom,"Kebijakan Anies Baswedan Bikin Istana Naik Pitam dan Buzzernya Marah Besar
https://t.co/i6uG9Zverh",
2020-09-11 10:24:33+00:00,ZakariaHalim17,Anies Adalah Pilihan Tuhan .. Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/5dujbjbxtr,
2020-09-11 03:30:15+00:00,ZakariaHalim17,Anies Adalah Pilihan Tuhan .. Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/5duJbjkmbt,
2020-09-11 02:00:44+00:00,RepelitaO,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/otb4yb1sc7 lewat @repelita,
2020-09-11 01:45:03+00:00,fajaronline,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam dan Buzzernya Marah Besar https://t.co/zeCdJjznv5,
2020-09-11 01:43:07+00:00,kabarpol,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/qzps212h0f,
2020-09-11 01:43:04+00:00,kabarpolitik,Benny K Harman: Kebijakan Anies Baswedan Bikin Istana Naik Pitam Dan Buzzernya Marah Besar https://t.co/bo1s3lrvrw,
2020-09-04 06:08:14+00:00,eradotid,"Gubernur DKI Jakarta anies Baswedan, Marah Dan Menutup Serta Mendenda Manajemen Kafe Terbalik Coffee Di Jalan Haji Nawi, Jakarta Selatan.https://t.co/h1ulzzrb11",
2020-08-27 13:40:48+00:00,iman100017,"@GeiszChalifah Amboy, gak perlu marah-marah netizen yang mbully Pertamina om @Dennysiregar7, colok aja Anies Baswedan dan aparaturnya.",
2020-08-22 12:07:13+00:00,Relawananies,"Pada saat situasi apapun, Anies selalu mengumbar senyum dan terlihat bahagia, dan ketika ada masalah beliau selalu menghadapinya dengan tenang.

Tapi bukan berarti Anies Baswedan tidak bisa marah, hanya saja tidak biasa marah-marah apalagi memarahi orang di depan orang ramai. https://t.co/7C8y7efUnY",
2020-08-17 02:18:41+00:00,BennyAzwar7,"@Relawananies @Reiza_Patters @tatakujiyati @Toperendusara1 @kebijakananies @sahabatanies_ @marlina_idha Itulah pak Anies Baswedan, hatinya bersih, pemikirannya brillian, otaknya cerdas, ilmunya tinggi, berjuang dengan ikhlas, namun tetap rendah hati. Nggak marah di-bully. Semoga Allah SWT senantiasa melindungi dan meridhoi perjuangan beliau, aamiin.",
2020-07-24 12:15:27+00:00,Joglosemarnews,"Marah Dan Geram, Anies Baswedan: Hai Kau Pendecut, Lihatkan Wajah Bayi 3 Bulan, Kini Dia Yatim!https://t.co/kuxglqqycj",
2020-07-20 07:03:03+00:00,LaeHoras_,"Saat Anies Baswedan mengaku orang Jawa, wabil khusus orang Yogyakarta, banyak sekali orang yang marah, nyinyir, dan mengejek. Saya justru tertawa terbahak, sekaligus meneteskan air mata. Justru terharu oleh kebodohan dan kesombongannya.",
2020-06-29 11:35:29+00:00,HukumDan,"Anies Baswedan selama jadi Gubernur DKI tidak pernah terlihat marah.. Menghadapi persoalan dan penyelesaian masalah dengan Sabar dan semua bisa terselesaikan. 
Marah bukan menyelesaian masalah justru bikin 
Ruwet Ruwet Ruwet 
#AniesMemangKeren",['AniesMemangKeren']
2020-05-09 06:15:10+00:00,raj_dima,Menko PMK Muhadjir Effendy Mengaku Sempat Bersitegang Dan Marah Besar Delan Gubernur Dki Jakarta Anies Baswedan.PENYEBABYA ADALAH KETIDAKSINKRONAN DATA MENGENAI PENIALURAN BANTUAN SOSIAL (BANSOS) UNTUK MASYARAKAT YANG Terdampak Pandemi Virus Corona (Covid-19) Di Jakarta.,
2020-04-29 13:40:15+00:00,JoshuaIgho,"SAYA, KALAU UDAH LAMA NGGAK EMOSI DAN PINGIN MARAH-MARAH, GAMPANG CARANYA: BUKA Twitter.Baca ocehananya anies Baswedan, Tengku Zulkarnaen, Hidaya Nurwahid, Fadli Zon, kata Didu, Rizli Ramli Udah Cukup Barat Mecahin Gelas Satu Lusin.",
2020-04-20 01:51:30+00:00,mustain_masdar,"Gubernur anies baswedan sangiatlah beruntung, dosanya diambil para buzzer dan para pembenci beliau .... begitu legowonya beliau dibully dan dicaci maki, dia tidak pernah marah cuma disenyumin aja ...
Subhanallah, Semoga Allah SWT Melindungi Beliau ....",
2020-04-14 14:36:23+00:00,HukumDan,"Anies Baswedan sudah jelas berpihak kepada masyarakat yang berekonomi lemah. Kaum miskin dan rentan miskin. 
Kalau ada yang dapat bantuan sembako kemudian marah merasa bantuan masih kurang. 
Yakinlah mereka itu Jokower Ahoker yang gak tau diri 
Miskin Dungu https://t.co/EGgsNCrs1x",
2020-04-08 01:36:52+00:00,DetaxId,[Hoax] Anies Baswedan Marah dan Jokowi Mengaku Dirinya Pembantu Tiongkok https://t.co/VSxbpFIs3Y via @DetaxId,
2020-03-27 15:23:02+00:00,FatihJufri,"@FerdinandHaean2 @mas_piyuuu @aniesbaswedan Yg di kritik yg memang benar dan jelas.. tapi loe nyerang @aniesbaswedan kadang gak pernah ada yg benar malah fitnah.. di situ lah perbedaan nya..

Anies baswedan waspada covid tapi kalian marah.. dia waspada covid demi rakyat nya di jakarta.. kenapa kalian marah..",
2020-03-27 08:04:09+00:00,yunankingstar1,Mau Torggu Anies Dan Jokowi Widodo Dan Maruf Amin Torgai Sampai Tahun Shio Monyet Jagi Kagak Muncul Tuh Ada Nya Masker Dicuri Oheh Orang Digeka Mereka Ini Nyata LoHa Lea Liali Liali Liali LiApan LiAdang. BIHMarah.https://t.co/l3upm9oldk,
2020-03-19 04:28:39+00:00,abu_syfa,"@HAIKALS_OS @4smara1701 @Aniesbaswedan Ada Penguasa Yang Pernah Dibawah Asuhan Dan Bimbingan Pak Anies Baswedan, Tapi Karena Gak Pinter² Jagi, Penguasa Culas Itu MARAH, LALU memecat gurunya sendiri ..",
2020-02-29 23:35:54+00:00,Sofyar_irfs,"BELA ANIES BASWEDAN DAN SINDIR PSI Yang Bully Gubernur, Narasumber Di Ilc ini Dipuji Karni Ilyas

Hanya Cebong Dan Togog, Yang Menjadikan Musibah Lahan Untukur Menencari Makan.

Para Taikpan Marah Reklamasi Mati Suri, Mengerahkan Buzzer Bayaran.https://t.co/bpagvnyndf",
2020-02-27 17:57:47+00:00,sofyar_irfs2,"Reklamasi digagalkan Anies Baswedan,para cukong marah dan mengerjakan para penghianat bangsa ini yang bisa dibeli,untuk menjegal dan bully @aniesbaswedan",
2020-02-26 07:17:29+00:00,RepelitaO,"Komisi v Sangan Marah Sama Anies Baswedan, Ridwan Kamil Dan Wahidin Halim Https://t.co/Mcg3Ji70py Lewat @repelita",
2020-02-26 02:01:12+00:00,patriot016610,"atau di balas dengan cara apapun apalagi di laporkan dan itu tidak mungkin terjadi, marah saja Pak Anies Baswedan tidak pernah. 

Beliau Lebih baik bekerja dengan narasi gagasan ide untuk memberikan manfaat bagi masyarakat yg berkeadilan dan ada hal yang lebih penting untuk",
2020-02-25 15:11:14+00:00,SemutMerah007,"Muhammad Zazuli Menyebut Bahwa Ekpresi Korban Banjir Tersebut Karena Kecewa & amp;Marah Terhadap Gubernur Dki Saat Ini Anies Baswedan Karena Tidak Becus Dan Gagal Mengatasi Banjir Dki Yang Suda Berjilid-Jilid Menghantam Dki Jakarta.
#Ilcsalahkananies",['ILCSalahkanAnies']
2020-02-08 08:27:04+00:00,alam_pado,"Gus Dur Dihina Dan Dicaci Santai Saja
H.AGUS SALIM DIHINA DICACI BIASA SAJA.
Sby Dihina Dan Dicaci Ngga Marah.
Anies Baswedan Dihina Dan Dicaci Cuek Saja.
Karena apa..mereka tak mau guy energi yg tak tak",
2020-01-19 01:22:24+00:00,eedo_realman,"@4smara1701 Emang nya junjungan ente Anies Baswedan kagak marah-marah? Mending, ai Anies langsung mecat mecatin orang bari marah-marah udah gitu bodoh pula dan gak bisa kerja..! Makanya dipecat jadi Mentri....",
2020-01-10 05:51:48+00:00,sandylovejofalo,"Semoga Marah ""Nya Gak Cuma Action.

Gegara Banjir, Anies Baswedan Bakal Mimpi Buruk Menghadapi Kemarahan Publik Dan Dprd Dki https://t.co/5kss8vafcm",
